scenario,strategy,batch_size,repeat,request_id,request_class,replica,input_tokens,actual_output_tokens,estimated_output_tokens,max_output_tokens,queue_ms,service_ms,end_to_end_ms
empty_pool,oracle,12,4,req-0009,rag,replica-2,752,259,259,700,2261.3333333333335,988.6666666666666,3250.0
empty_pool,oracle,12,4,req-0001,rag,replica-3,1070,350,350,700,0.0,1345.0000000000002,1345.0000000000002
empty_pool,oracle,12,4,req-0000,faq,replica-3,126,75,75,512,1345.0000000000002,271.0,1616.0
empty_pool,oracle,12,4,req-0007,faq,replica-3,71,107,107,512,1616.0,368.5,1984.5000000000002
empty_pool,oracle,12,4,req-0011,rag,replica-3,995,275,275,700,1984.5000000000002,1082.5,3067.0
empty_pool,round_robin,12,5,req-0006,faq,replica-1,161,39,,512,0.0,156.83333333333331,156.83333333333331
empty_pool,round_robin,12,5,req-0007,rag,replica-1,1570,149,,700,156.83333333333331,758.3333333333333,915.1666666666666
empty_pool,round_robin,12,5,req-0004,rag,replica-1,460,298,,700,915.1666666666666,1069.9999999999998,1985.1666666666665
empty_pool,round_robin,12,5,req-0008,rag,replica-1,1220,319,,700,1985.1666666666665,1266.6666666666665,3251.833333333333
empty_pool,round_robin,12,5,req-0001,rag,replica-2,985,250,,700,0.0,997.5,997.5
empty_pool,round_robin,12,5,req-0009,rag,replica-2,967,31,,700,997.5,264.5,1262.0
empty_pool,round_robin,12,5,req-0003,faq,replica-2,176,81,,512,1262.0,299.3333333333333,1561.3333333333333
empty_pool,round_robin,12,5,req-0000,rag,replica-2,1305,337,,700,1561.3333333333333,1340.8333333333333,2902.1666666666665
empty_pool,round_robin,12,5,req-0011,rag,replica-3,1287,247,,700,0.0,1037.8333333333335,1037.8333333333335
empty_pool,round_robin,12,5,req-0002,rag,replica-3,760,360,,700,1037.8333333333335,1326.6666666666667,2364.5
empty_pool,round_robin,12,5,req-0005,faq,replica-3,184,55,,512,2364.5,214.0,2578.5
empty_pool,round_robin,12,5,req-0010,analysis,replica-3,3346,914,,2048,2578.5,3604.3333333333335,6182.833333333333
empty_pool,least_requests,12,5,req-0006,faq,replica-1,161,39,,512,0.0,156.83333333333331,156.83333333333331
empty_pool,least_requests,12,5,req-0007,rag,replica-1,1570,149,,700,156.83333333333331,758.3333333333333,915.1666666666666
empty_pool,least_requests,12,5,req-0004,rag,replica-1,460,298,,700,915.1666666666666,1069.9999999999998,1985.1666666666665
empty_pool,least_requests,12,5,req-0008,rag,replica-1,1220,319,,700,1985.1666666666665,1266.6666666666665,3251.833333333333
empty_pool,least_requests,12,5,req-0001,rag,replica-2,985,250,,700,0.0,997.5,997.5
empty_pool,least_requests,12,5,req-0009,rag,replica-2,967,31,,700,997.5,264.5,1262.0
empty_pool,least_requests,12,5,req-0003,faq,replica-2,176,81,,512,1262.0,299.3333333333333,1561.3333333333333
empty_pool,least_requests,12,5,req-0000,rag,replica-2,1305,337,,700,1561.3333333333333,1340.8333333333333,2902.1666666666665
empty_pool,least_requests,12,5,req-0011,rag,replica-3,1287,247,,700,0.0,1037.8333333333335,1037.8333333333335
empty_pool,least_requests,12,5,req-0002,rag,replica-3,760,360,,700,1037.8333333333335,1326.6666666666667,2364.5
empty_pool,least_requests,12,5,req-0005,faq,replica-3,184,55,,512,2364.5,214.0,2578.5
empty_pool,least_requests,12,5,req-0010,analysis,replica-3,3346,914,,2048,2578.5,3604.3333333333335,6182.833333333333
empty_pool,token_max,12,5,req-0006,faq,replica-1,161,39,512,512,0.0,156.83333333333331,156.83333333333331
empty_pool,token_max,12,5,req-0007,rag,replica-1,1570,149,700,700,156.83333333333331,758.3333333333333,915.1666666666666
empty_pool,token_max,12,5,req-0004,rag,replica-1,460,298,700,700,915.1666666666666,1069.9999999999998,1985.1666666666665
empty_pool,token_max,12,5,req-0000,rag,replica-1,1305,337,700,700,1985.1666666666665,1340.8333333333333,3325.9999999999995
empty_pool,token_max,12,5,req-0001,rag,replica-2,985,250,700,700,0.0,997.5,997.5
empty_pool,token_max,12,5,req-0009,rag,replica-2,967,31,700,700,997.5,264.5,1262.0
empty_pool,token_max,12,5,req-0003,faq,replica-2,176,81,512,512,1262.0,299.3333333333333,1561.3333333333333
empty_pool,token_max,12,5,req-0008,rag,replica-2,1220,319,700,700,1561.3333333333333,1266.6666666666665,2828.0
empty_pool,token_max,12,5,req-0011,rag,replica-3,1287,247,700,700,0.0,1037.8333333333335,1037.8333333333335
empty_pool,token_max,12,5,req-0002,rag,replica-3,760,360,700,700,1037.8333333333335,1326.6666666666667,2364.5
empty_pool,token_max,12,5,req-0005,faq,replica-3,184,55,512,512,2364.5,214.0,2578.5
empty_pool,token_max,12,5,req-0010,analysis,replica-3,3346,914,2048,2048,2578.5,3604.3333333333335,6182.833333333333
empty_pool,token_ewma,12,5,req-0006,faq,replica-1,161,39,78,512,0.0,156.83333333333331,156.83333333333331
empty_pool,token_ewma,12,5,req-0007,rag,replica-1,1570,149,254,700,156.83333333333331,758.3333333333333,915.1666666666666
empty_pool,token_ewma,12,5,req-0004,rag,replica-1,460,298,254,700,915.1666666666666,1069.9999999999998,1985.1666666666665
empty_pool,token_ewma,12,5,req-0000,rag,replica-1,1305,337,254,700,1985.1666666666665,1340.8333333333333,3325.9999999999995
empty_pool,token_ewma,12,5,req-0001,rag,replica-2,985,250,254,700,0.0,997.5,997.5
empty_pool,token_ewma,12,5,req-0009,rag,replica-2,967,31,254,700,997.5,264.5,1262.0
empty_pool,token_ewma,12,5,req-0003,faq,replica-2,176,81,78,512,1262.0,299.3333333333333,1561.3333333333333
empty_pool,token_ewma,12,5,req-0008,rag,replica-2,1220,319,254,700,1561.3333333333333,1266.6666666666665,2828.0
empty_pool,token_ewma,12,5,req-0011,rag,replica-3,1287,247,254,700,0.0,1037.8333333333335,1037.8333333333335
empty_pool,token_ewma,12,5,req-0002,rag,replica-3,760,360,254,700,1037.8333333333335,1326.6666666666667,2364.5
empty_pool,token_ewma,12,5,req-0005,faq,replica-3,184,55,78,512,2364.5,214.0,2578.5
empty_pool,token_ewma,12,5,req-0010,analysis,replica-3,3346,914,935,2048,2578.5,3604.3333333333335,6182.833333333333
empty_pool,oracle,12,5,req-0006,faq,replica-1,161,39,39,512,0.0,156.83333333333331,156.83333333333331
empty_pool,oracle,12,5,req-0007,rag,replica-1,1570,149,149,700,156.83333333333331,758.3333333333333,915.1666666666666
empty_pool,oracle,12,5,req-0009,rag,replica-1,967,31,31,700,915.1666666666666,264.5,1179.6666666666667
empty_pool,oracle,12,5,req-0003,faq,replica-1,176,81,81,512,1179.6666666666667,299.3333333333333,1479.0
empty_pool,oracle,12,5,req-0005,faq,replica-1,184,55,55,512,1479.0,214.0,1693.0
empty_pool,oracle,12,5,req-0008,rag,replica-1,1220,319,319,700,1693.0,1266.6666666666665,2959.6666666666665
empty_pool,oracle,12,5,req-0001,rag,replica-2,985,250,250,700,0.0,997.5,997.5
empty_pool,oracle,12,5,req-0002,rag,replica-2,760,360,360,700,997.5,1326.6666666666667,2324.1666666666665
empty_pool,oracle,12,5,req-0010,analysis,replica-2,3346,914,914,2048,2324.1666666666665,3604.3333333333335,5928.5
empty_pool,oracle,12,5,req-0011,rag,replica-3,1287,247,247,700,0.0,1037.8333333333335,1037.8333333333335
empty_pool,oracle,12,5,req-0004,rag,replica-3,460,298,298,700,1037.8333333333335,1069.9999999999998,2107.833333333333
empty_pool,oracle,12,5,req-0000,rag,replica-3,1305,337,337,700,2107.833333333333,1340.8333333333333,3448.6666666666665
empty_pool,round_robin,36,1,req-0000,faq,replica-1,127,98,,512,0.0,347.8333333333333,347.8333333333333
empty_pool,round_robin,36,1,req-0016,rag,replica-1,1111,387,,700,347.8333333333333,1475.1666666666667,1823.0
empty_pool,round_robin,36,1,req-0004,faq,replica-1,177,53,,512,1823.0,206.16666666666666,2029.1666666666667
empty_pool,round_robin,36,1,req-0002,rag,replica-1,993,251,,700,2029.1666666666667,1002.1666666666666,3031.3333333333335
empty_pool,round_robin,36,1,req-0028,faq,replica-1,118,96,,512,3031.3333333333335,339.6666666666667,3371.0
empty_pool,round_robin,36,1,req-0021,analysis,replica-1,2785,1155,,2048,3371.0,4314.166666666667,7685.166666666667
empty_pool,round_robin,36,1,req-0034,rag,replica-1,1204,255,,700,7685.166666666667,1050.6666666666667,8735.833333333334
empty_pool,round_robin,36,1,req-0031,faq,replica-1,178,100,,512,8735.833333333334,363.0,9098.833333333334
empty_pool,round_robin,36,1,req-0007,rag,replica-1,938,139,,700,9098.833333333334,619.6666666666666,9718.5
empty_pool,round_robin,36,1,req-0011,faq,replica-1,158,53,,512,9718.5,203.0,9921.5
empty_pool,round_robin,36,1,req-0008,rag,replica-1,1186,361,,700,9921.5,1401.0,11322.5
empty_pool,round_robin,36,1,req-0023,rag,replica-1,1451,250,,700,11322.5,1075.1666666666665,12397.666666666666
empty_pool,round_robin,36,1,req-0035,faq,replica-2,177,51,,512,0.0,199.5,199.5
empty_pool,round_robin,36,1,req-0030,rag,replica-2,906,298,,700,199.5,1144.3333333333333,1343.8333333333333
empty_pool,round_robin,36,1,req-0029,rag,replica-2,1226,271,,700,1343.8333333333333,1107.6666666666665,2451.5
empty_pool,round_robin,36,1,req-0026,rag,replica-2,1072,49,,700,2451.5,341.99999999999994,2793.5
empty_pool,round_robin,36,1,req-0020,faq,replica-2,224,74,,512,2793.5,284.00000000000006,3077.4999999999995
empty_pool,round_robin,36,1,req-0012,analysis,replica-2,3288,495,,2048,3077.4999999999995,2198.0,5275.499999999999
empty_pool,round_robin,36,1,req-0032,faq,replica-2,182,73,,512,5275.499999999999,273.6666666666667,5549.166666666665
empty_pool,round_robin,36,1,req-0010,analysis,replica-2,5149,1132,,2048,5549.166666666665,4631.5,10180.666666666666
empty_pool,round_robin,36,1,req-0013,faq,replica-2,92,46,,512,10180.666666666666,168.66666666666666,10349.333333333332
empty_pool,round_robin,36,1,req-0027,analysis,replica-2,3699,966,,2048,10349.333333333332,3836.5,14185.833333333332
empty_pool,round_robin,36,1,req-0017,rag,replica-2,1423,238,,700,14185.833333333332,1030.5,15216.333333333332
empty_pool,round_robin,36,1,req-0001,rag,replica-2,560,120,,700,15216.333333333332,493.33333333333337,15709.666666666666
empty_pool,round_robin,36,1,req-0009,rag,replica-3,1378,203,,700,0.0,906.3333333333334,906.3333333333334
empty_pool,round_robin,36,1,req-0024,rag,replica-3,650,133,,700,906.3333333333334,551.6666666666667,1458.0000000000002
empty_pool,round_robin,36,1,req-0019,rag,replica-3,1495,364,,700,1458.0000000000002,1462.5000000000002,2920.5000000000005
empty_pool,round_robin,36,1,req-0018,rag,replica-3,737,238,,700,2920.5000000000005,916.1666666666666,3836.6666666666674
empty_pool,round_robin,36,1,req-0033,analysis,replica-3,3319,908,,2048,3836.6666666666674,3579.8333333333335,7416.500000000001
empty_pool,round_robin,36,1,req-0022,rag,replica-3,1039,278,,700,7416.500000000001,1099.8333333333333,8516.333333333334
empty_pool,round_robin,36,1,req-0025,analysis,replica-3,4899,621,,2048,8516.333333333334,2886.5,11402.833333333334
empty_pool,round_robin,36,1,req-0003,faq,replica-3,214,83,,512,11402.833333333334,312.33333333333337,11715.166666666666
empty_pool,round_robin,36,1,req-0014,rag,replica-3,1022,251,,700,11715.166666666666,1007.0000000000001,12722.166666666666
empty_pool,round_robin,36,1,req-0006,faq,replica-3,188,39,,512,12722.166666666666,161.33333333333331,12883.5
empty_pool,round_robin,36,1,req-0015,analysis,replica-3,4525,734,,2048,12883.5,3200.8333333333335,16084.333333333334
empty_pool,round_robin,36,1,req-0005,rag,replica-3,789,249,,700,16084.333333333334,961.5,17045.833333333336
empty_pool,least_requests,36,1,req-0000,faq,replica-1,127,98,,512,0.0,347.8333333333333,347.8333333333333
empty_pool,least_requests,36,1,req-0016,rag,replica-1,1111,387,,700,347.8333333333333,1475.1666666666667,1823.0
empty_pool,least_requests,36,1,req-0004,faq,replica-1,177,53,,512,1823.0,206.16666666666666,2029.1666666666667
empty_pool,least_requests,36,1,req-0002,rag,replica-1,993,251,,700,2029.1666666666667,1002.1666666666666,3031.3333333333335
empty_pool,least_requests,36,1,req-0028,faq,replica-1,118,96,,512,3031.3333333333335,339.6666666666667,3371.0
empty_pool,least_requests,36,1,req-0021,analysis,replica-1,2785,1155,,2048,3371.0,4314.166666666667,7685.166666666667
empty_pool,least_requests,36,1,req-0034,rag,replica-1,1204,255,,700,7685.166666666667,1050.6666666666667,8735.833333333334
empty_pool,least_requests,36,1,req-0031,faq,replica-1,178,100,,512,8735.833333333334,363.0,9098.833333333334
empty_pool,least_requests,36,1,req-0007,rag,replica-1,938,139,,700,9098.833333333334,619.6666666666666,9718.5
empty_pool,least_requests,36,1,req-0011,faq,replica-1,158,53,,512,9718.5,203.0,9921.5
empty_pool,least_requests,36,1,req-0008,rag,replica-1,1186,361,,700,9921.5,1401.0,11322.5
empty_pool,least_requests,36,1,req-0023,rag,replica-1,1451,250,,700,11322.5,1075.1666666666665,12397.666666666666
empty_pool,least_requests,36,1,req-0035,faq,replica-2,177,51,,512,0.0,199.5,199.5
empty_pool,least_requests,36,1,req-0030,rag,replica-2,906,298,,700,199.5,1144.3333333333333,1343.8333333333333
empty_pool,least_requests,36,1,req-0029,rag,replica-2,1226,271,,700,1343.8333333333333,1107.6666666666665,2451.5
empty_pool,least_requests,36,1,req-0026,rag,replica-2,1072,49,,700,2451.5,341.99999999999994,2793.5
empty_pool,least_requests,36,1,req-0020,faq,replica-2,224,74,,512,2793.5,284.00000000000006,3077.4999999999995
empty_pool,least_requests,36,1,req-0012,analysis,replica-2,3288,495,,2048,3077.4999999999995,2198.0,5275.499999999999
empty_pool,least_requests,36,1,req-0032,faq,replica-2,182,73,,512,5275.499999999999,273.6666666666667,5549.166666666665
empty_pool,least_requests,36,1,req-0010,analysis,replica-2,5149,1132,,2048,5549.166666666665,4631.5,10180.666666666666
empty_pool,least_requests,36,1,req-0013,faq,replica-2,92,46,,512,10180.666666666666,168.66666666666666,10349.333333333332
empty_pool,least_requests,36,1,req-0027,analysis,replica-2,3699,966,,2048,10349.333333333332,3836.5,14185.833333333332
empty_pool,least_requests,36,1,req-0017,rag,replica-2,1423,238,,700,14185.833333333332,1030.5,15216.333333333332
empty_pool,least_requests,36,1,req-0001,rag,replica-2,560,120,,700,15216.333333333332,493.33333333333337,15709.666666666666
empty_pool,least_requests,36,1,req-0009,rag,replica-3,1378,203,,700,0.0,906.3333333333334,906.3333333333334
empty_pool,least_requests,36,1,req-0024,rag,replica-3,650,133,,700,906.3333333333334,551.6666666666667,1458.0000000000002
empty_pool,least_requests,36,1,req-0019,rag,replica-3,1495,364,,700,1458.0000000000002,1462.5000000000002,2920.5000000000005
empty_pool,least_requests,36,1,req-0018,rag,replica-3,737,238,,700,2920.5000000000005,916.1666666666666,3836.6666666666674
empty_pool,least_requests,36,1,req-0033,analysis,replica-3,3319,908,,2048,3836.6666666666674,3579.8333333333335,7416.500000000001
empty_pool,least_requests,36,1,req-0022,rag,replica-3,1039,278,,700,7416.500000000001,1099.8333333333333,8516.333333333334
empty_pool,least_requests,36,1,req-0025,analysis,replica-3,4899,621,,2048,8516.333333333334,2886.5,11402.833333333334
empty_pool,least_requests,36,1,req-0003,faq,replica-3,214,83,,512,11402.833333333334,312.33333333333337,11715.166666666666
empty_pool,least_requests,36,1,req-0014,rag,replica-3,1022,251,,700,11715.166666666666,1007.0000000000001,12722.166666666666
empty_pool,least_requests,36,1,req-0006,faq,replica-3,188,39,,512,12722.166666666666,161.33333333333331,12883.5
empty_pool,least_requests,36,1,req-0015,analysis,replica-3,4525,734,,2048,12883.5,3200.8333333333335,16084.333333333334
empty_pool,least_requests,36,1,req-0005,rag,replica-3,789,249,,700,16084.333333333334,961.5,17045.833333333336
empty_pool,token_max,36,1,req-0000,faq,replica-1,127,98,512,512,0.0,347.8333333333333,347.8333333333333
empty_pool,token_max,36,1,req-0016,rag,replica-1,1111,387,700,700,347.8333333333333,1475.1666666666667,1823.0
empty_pool,token_max,36,1,req-0029,rag,replica-1,1226,271,700,700,1823.0,1107.6666666666665,2930.6666666666665
empty_pool,token_max,36,1,req-0026,rag,replica-1,1072,49,700,700,2930.6666666666665,341.99999999999994,3272.6666666666665
empty_pool,token_max,36,1,req-0020,faq,replica-1,224,74,512,512,3272.6666666666665,284.00000000000006,3556.6666666666665
empty_pool,token_max,36,1,req-0012,analysis,replica-1,3288,495,2048,2048,3556.6666666666665,2198.0,5754.666666666667
empty_pool,token_max,36,1,req-0032,faq,replica-1,182,73,512,512,5754.666666666667,273.6666666666667,6028.333333333333
empty_pool,token_max,36,1,req-0010,analysis,replica-1,5149,1132,2048,2048,6028.333333333333,4631.5,10659.833333333334
empty_pool,token_max,36,1,req-0027,analysis,replica-1,3699,966,2048,2048,10659.833333333334,3836.5,14496.333333333332
empty_pool,token_max,36,1,req-0001,rag,replica-1,560,120,700,700,14496.333333333332,493.33333333333337,14989.666666666666
empty_pool,token_max,36,1,req-0035,faq,replica-2,177,51,512,512,0.0,199.5,199.5
empty_pool,token_max,36,1,req-0030,rag,replica-2,906,298,700,700,199.5,1144.3333333333333,1343.8333333333333
empty_pool,token_max,36,1,req-0004,faq,replica-2,177,53,512,512,1343.8333333333333,206.16666666666666,1549.9999999999998
empty_pool,token_max,36,1,req-0002,rag,replica-2,993,251,700,700,1549.9999999999998,1002.1666666666666,2552.1666666666665
empty_pool,token_max,36,1,req-0028,faq,replica-2,118,96,512,512,2552.1666666666665,339.6666666666667,2891.833333333333
empty_pool,token_max,36,1,req-0021,analysis,replica-2,2785,1155,2048,2048,2891.833333333333,4314.166666666667,7205.999999999999
empty_pool,token_max,36,1,req-0034,rag,replica-2,1204,255,700,700,7205.999999999999,1050.6666666666667,8256.666666666666
empty_pool,token_max,36,1,req-0031,faq,replica-2,178,100,512,512,8256.666666666666,363.0,8619.666666666666
empty_pool,token_max,36,1,req-0003,faq,replica-2,214,83,512,512,8619.666666666666,312.33333333333337,8931.999999999998
empty_pool,token_max,36,1,req-0007,rag,replica-2,938,139,700,700,8931.999999999998,619.6666666666666,9551.666666666666
empty_pool,token_max,36,1,req-0013,faq,replica-2,92,46,512,512,9551.666666666666,168.66666666666666,9720.333333333332
empty_pool,token_max,36,1,req-0011,faq,replica-2,158,53,512,512,9720.333333333332,203.0,9923.333333333332
empty_pool,token_max,36,1,req-0006,faq,replica-2,188,39,512,512,9923.333333333332,161.33333333333331,10084.666666666666
empty_pool,token_max,36,1,req-0017,rag,replica-2,1423,238,700,700,10084.666666666666,1030.5,11115.166666666666
empty_pool,token_max,36,1,req-0023,rag,replica-2,1451,250,700,700,11115.166666666666,1075.1666666666665,12190.333333333332
empty_pool,token_max,36,1,req-0005,rag,replica-2,789,249,700,700,12190.333333333332,961.5,13151.833333333332
empty_pool,token_max,36,1,req-0009,rag,replica-3,1378,203,700,700,0.0,906.3333333333334,906.3333333333334
empty_pool,token_max,36,1,req-0024,rag,replica-3,650,133,700,700,906.3333333333334,551.6666666666667,1458.0000000000002
empty_pool,token_max,36,1,req-0019,rag,replica-3,1495,364,700,700,1458.0000000000002,1462.5000000000002,2920.5000000000005
empty_pool,token_max,36,1,req-0018,rag,replica-3,737,238,700,700,2920.5000000000005,916.1666666666666,3836.6666666666674
empty_pool,token_max,36,1,req-0033,analysis,replica-3,3319,908,2048,2048,3836.6666666666674,3579.8333333333335,7416.500000000001
empty_pool,token_max,36,1,req-0022,rag,replica-3,1039,278,700,700,7416.500000000001,1099.8333333333333,8516.333333333334
empty_pool,token_max,36,1,req-0025,analysis,replica-3,4899,621,2048,2048,8516.333333333334,2886.5,11402.833333333334
empty_pool,token_max,36,1,req-0014,rag,replica-3,1022,251,700,700,11402.833333333334,1007.0000000000001,12409.833333333334
empty_pool,token_max,36,1,req-0008,rag,replica-3,1186,361,700,700,12409.833333333334,1401.0,13810.833333333334
